default,pay_delay_1,pay_delay_2,log_limit,utilization,age,sex,education
1,0,0,11.2898,0.3524,31,2,2
0,0,0,10.8198,0.953,49,2,2
0,0,0,10.8198,0.2265,25,2,1
0,-1,-1,12.2061,0.0027,44,1,2
1,-1,0,11.5129,1.0373,28,1,3
0,-1,-1,12.1007,0.0017,31,1,1
0,-1,-1,11.6952,0.0089,27,2,2
0,1,2,12.8739,0.0535,31,2,2
0,-1,-1,12.4292,0.1015,37,2,2
1,1,2,12.7657,0.8616,47,1,2
0,0,0,11.1563,1.0265,30,2,2
0,-2,-2,12.2549,0.0,33,2,1
0,0,0,12.1007,0.4726,29,1,1
1,-1,-1,11.2898,0.0049,25,1,1
0,-1,-1,11.6952,0.0122,26,2,3
1,-2,-2,12.2549,0.0,23,2,1
0,-1,0,9.9035,0.9334,38,1,2
1,-1,-1,11.9184,0.005,38,2,1
0,0,0,12.8739,0.0786,38,1,1
0,-1,-1,12.6443,0.021,36,2,1
0,0,0,12.3458,0.0476,27,2,1
0,0,0,11.4076,0.1425,51,2,2
0,0,0,11.8494,0.0835,29,1,1
0,0,0,11.9184,0.7002,28,2,1
0,0,0,11.7753,0.708,27,1,2
0,-1,-1,12.2549,0.0069,27,2,1
0,1,-1,11.5129,0.0,25,2,1
0,0,0,11.9184,1.4726,36,1,5
0,0,-1,12.2061,0.0073,29,2,1
0,0,0,11.2898,0.9834,27,2,2
0,-1,-1,12.3458,0.0246,27,1,1
0,0,0,10.8198,0.9928,37,1,2
0,-2,-1,12.4684,0.0159,33,2,2
0,0,0,11.6082,0.3912,23,1,2
0,0,0,9.9035,0.7116,56,1,3
0,1,-1,12.7939,0.0,42,2,2
0,0,0,11.9829,0.4242,36,1,1
0,0,0,9.2103,0.8857,35,1,2
1,2,2,11.9184,1.0649,31,1,1
1,-2,-2,13.1224,0.0,35,1,1
0,-1,-1,13.1224,0.0024,69,1,1
0,0,0,12.7939,0.176,28,2,2
0,0,0,10.8198,0.9745,28,2,1
0,2,0,12.5062,0.4757,35,2,1
0,0,0,9.2103,0.7569,58,2,3
0,0,0,10.309,0.5152,29,2,2
0,1,-1,11.2898,0.0,30,2,3
0,-1,-1,12.7939,0.0025,27,2,2
0,0,0,11.6952,0.9398,26,2,1
1,0,0,12.8992,0.2749,35,2,2
0,0,0,13.1224,0.1181,26,2,2
0,-1,-1,11.8494,0.0075,54,1,3
0,0,0,11.6082,0.2703,27,1,2
0,0,0,10.309,0.9983,34,1,2
0,0,0,11.8494,0.9891,56,2,1
0,0,0,11.9184,0.725,39,2,3
1,0,0,12.5425,0.9688,37,1,3
0,-1,2,9.9035,0.2788,45,1,3
0,-1,2,12.7367,0.0075,36,2,3
1,2,2,11.0021,0.6015,25,1,2
0,0,0,9.9035,0.8804,62,1,1
0,0,0,10.8198,0.4759,25,2,1
0,0,0,12.2061,0.3578,35,2,2
0,0,0,12.1007,0.224,30,2,1
0,0,0,12.3884,0.1728,34,2,1
0,0,0,12.7939,0.0923,32,1,2
0,0,0,10.8198,0.9949,26,2,2
0,0,0,11.5129,0.9589,50,1,3
1,1,-2,11.2898,0.0,26,2,3
1,2,2,10.8198,0.9273,32,2,3
1,-2,-2,12.948,0.0035,27,2,3
0,-1,-1,12.1548,0.0052,35,2,1
0,1,-1,12.1007,-0.0005,33,2,2
1,0,0,10.5966,0.863,22,2,1
1,1,2,10.8198,0.8869,43,1,2
1,2,2,9.2103,0.24,23,1,2
0,0,0,12.2061,0.7785,39,2,1
0,-1,-1,11.6952,0.0647,39,1,3
0,2,2,11.5129,0.4405,48,2,2
0,0,-1,11.5129,0.9341,24,2,1
0,0,0,12.7939,0.6387,29,1,1
1,-1,-1,11.5129,0.0032,28,2,2
1,-1,-1,12.5776,0.0182,49,2,2
0,1,2,12.3884,0.1679,34,1,1
0,0,0,12.5776,0.1689,37,2,2
0,-2,-1,13.1224,0.0221,33,2,2
1,1,3,10.8198,0.299,32,1,2
0,0,0,12.3014,0.0845,30,2,2
1,0,0,9.9035,0.872,44,1,2
0,0,0,12.948,0.4426,36,2,2
0,2,2,11.5129,0.7403,29,2,1
1,-1,-1,12.3458,0.0141,43,2,1
1,0,0,10.8198,0.9388,53,2,2
0,0,0,11.1563,1.7098,42,1,1
0,-1,-1,12.1007,0.0051,31,1,1
0,-1,-1,11.4076,0.0376,27,1,1
0,0,0,10.8198,0.8839,24,1,2
0,2,2,10.8198,0.8543,22,2,3
0,1,-2,11.0021,0.0,26,2,1
1,2,2,10.8198,0.4641,41,2,3
0,-2,-2,12.6115,0.0042,58,2,1
1,0,0,10.309,0.4751,36,2,1
0,0,0,9.2103,0.9501,25,1,1
0,0,0,11.1563,0.5172,30,1,1
0,0,0,11.9829,0.1407,32,1,2
0,0,0,12.4684,1.6709,30,1,2
0,0,0,12.7939,0.4532,39,1,1
0,1,2,11.0021,0.2574,30,2,3
0,0,-1,12.1007,0.3194,39,2,2
1,2,2,10.5966,0.8425,23,2,2
0,-1,-1,11.9829,0.0052,36,1,2
0,0,0,13.3212,0.6383,35,2,1
0,0,0,10.8198,0.2,35,2,3
1,2,2,12.6761,0.631,48,1,1
0,-1,0,11.9184,0.725,29,1,1
0,-1,-1,12.0436,0.0119,36,1,1
0,-2,-2,13.1224,0.076,53,1,2
0,-1,-1,12.2061,0.0039,57,1,2
0,0,0,12.5776,0.3805,27,2,1
0,3,2,10.5966,0.3546,53,2,2
0,-1,-1,12.6115,0.0202,30,2,1
1,2,0,10.8198,0.8097,32,1,3
0,0,0,9.9035,0.516,29,1,2
0,1,2,10.309,0.9644,22,2,2
0,1,2,11.8494,0.6725,34,1,2
0,-1,-1,11.2898,0.0157,32,1,2
0,1,-2,12.4684,0.0,35,2,2
1,1,-2,11.7753,-0.0002,27,2,1
0,0,0,12.8479,0.1454,39,2,3
0,1,-2,12.2061,0.0,36,1,2
0,0,0,10.8198,0.4291,46,2,3
0,0,0,10.8198,0.9931,25,1,1
0,0,0,11.4076,0.5236,26,2,2
1,1,-2,9.9035,0.0,25,1,1
0,0,0,11.8494,0.5378,26,2,2
0,0,0,10.309,0.7108,45,1,3
0,0,0,12.3458,0.0273,28,1,1
1,2,0,11.5129,0.0867,36,1,3
0,2,2,12.3884,0.0019,46,2,1
1,-2,-2,12.2061,0.0,36,1,1
0,0,0,11.2898,1.0449,26,1,1
0,-1,-1,12.7939,0.003,56,1,1
0,0,0,11.9184,0.4756,37,1,2
0,0,0,11.7753,0.2237,27,1,2
0,0,0,10.309,0.3855,56,2,2
0,0,0,12.4292,0.1132,33,1,1
1,-2,-2,13.1224,0.077,42,1,1
1,2,2,10.309,0.4957,43,1,2
1,2,2,12.8739,0.4302,41,1,1
0,0,0,12.8739,0.2014,27,2,1
0,1,-2,12.7939,-0.0014,37,1,2
0,0,0,11.4076,0.6427,25,2,2
0,0,0,11.5129,0.4784,35,2,3
0,2,-1,10.309,0.013,31,1,3
0,0,0,11.9829,0.1962,25,1,3
0,1,2,9.9035,0.7698,26,1,1
0,0,0,12.3884,0.0303,36,2,1
1,2,3,11.2898,0.7731,26,1,1
0,0,0,10.309,0.9889,22,2,2
0,0,0,11.9184,0.2989,45,1,2
0,0,0,11.9829,0.5292,28,2,2
0,0,0,9.9035,0.862,58,2,1
0,0,0,12.3458,0.1134,45,1,1
0,0,0,11.5129,0.982,46,2,2
0,0,0,12.948,0.4881,39,1,2
0,-1,-1,13.0815,0.0518,37,2,2
1,-1,-1,9.2103,0.0678,37,1,3
1,2,2,12.1007,0.5561,41,2,3
0,-2,-2,12.2061,0.2362,32,1,1
1,1,2,11.8494,0.3184,36,1,2
0,0,0,9.9035,0.5931,23,2,1
0,-2,-1,11.2898,-0.0028,39,2,1
1,0,0,9.2103,0.717,29,2,2
1,-1,2,10.8198,0.3122,35,1,2
0,-2,-2,12.7367,0.0019,38,1,3
0,0,0,12.7068,0.4753,39,2,2
0,-1,-1,12.3458,0.0032,47,2,1
0,1,-2,12.7939,0.0,40,1,1
0,0,0,10.309,0.6128,48,2,3
1,2,0,13.1224,0.8387,42,1,1
0,-1,-1,12.2061,0.0183,42,1,1
1,0,0,10.8198,0.8354,55,2,2
1,0,0,12.3884,0.9844,36,2,3
0,-1,-1,12.5776,0.0023,45,2,1
1,1,-1,9.9035,-0.0004,24,2,3
0,1,2,11.0021,0.4794,49,2,3
0,0,0,11.9829,0.4753,24,1,2
0,-1,-1,12.2061,0.0052,31,2,1
0,0,0,11.1563,0.6283,33,2,2
0,0,0,11.8494,0.0738,35,1,1
0,-1,-1,13.039,0.0332,44,1,1
0,-2,-2,11.9829,0.0187,36,2,2
0,-1,-1,12.2061,0.0335,40,2,2
0,0,0,11.2898,0.9751,55,2,3
0,-2,-2,12.6443,0.0168,47,2,1
1,2,2,12.5776,0.2202,29,2,2
0,0,0,11.6952,0.0956,27,1,1
0,2,2,9.9035,0.6667,31,1,3
0,-1,-1,11.4076,0.0016,29,1,1
0,-1,-1,11.0021,0.0065,60,1,1
1,2,0,12.4684,0.4251,39,1,2
0,0,0,12.1007,0.9308,30,2,2
0,0,0,10.8198,0.31,41,1,3
0,0,0,10.8198,0.6916,40,1,3
0,0,0,10.8198,0.9604,53,1,3
0,0,0,12.2061,0.0713,32,2,1
0,-1,-1,12.0436,0.0235,35,1,2
0,0,0,10.8198,0.9817,22,2,1
1,0,-1,12.9945,0.2231,47,1,3
0,-1,-1,11.5129,0.1,28,1,2
1,0,0,10.8198,0.5223,49,1,3
0,0,0,12.3014,0.3874,47,1,1
0,-2,-2,11.9184,0.0108,43,2,3
0,1,-2,9.9035,0.0,28,1,1
0,1,2,11.9829,0.2544,39,2,2
0,0,0,10.8198,0.8895,28,1,1
0,0,0,11.7753,0.7896,40,2,3
1,0,0,9.9035,0.7599,36,1,2
0,-2,-2,12.2061,0.1424,34,2,2
0,-2,-2,9.9035,0.0242,22,2,1
0,-1,-1,12.6115,0.0038,39,2,1
1,0,0,11.6952,0.8764,25,2,1
0,-1,-1,12.7939,0.0026,27,2,1
0,0,0,11.8494,1.0082,59,1,1
1,0,0,12.2549,0.3783,25,2,2
0,-2,-2,12.2061,0.0,30,1,1
1,0,0,11.7753,0.2406,28,2,1
1,-1,-1,12.3884,0.0004,48,2,2
0,0,0,11.2898,0.313,65,1,3
1,1,-2,13.1224,0.0,36,2,1
1,2,4,12.6761,1.06,46,1,1
0,0,0,12.2549,0.9698,56,2,1
1,-2,-2,12.2061,0.0,42,2,2
0,2,0,10.8198,0.2307,37,1,1
0,-1,-1,12.7367,0.0129,38,2,1
0,-1,-1,12.3884,0.0079,62,1,2
0,0,0,12.3884,0.1948,28,2,1
0,0,0,10.8198,0.6042,40,1,2
0,2,2,10.8198,0.3811,55,1,3
1,0,0,9.9035,0.676,45,2,2
0,-2,-1,13.1422,0.0,35,1,1
0,1,-2,12.3014,0.0,25,2,1
0,-1,-1,12.3014,0.0027,30,2,2
0,0,0,11.0021,0.7062,37,1,1
1,2,2,10.5966,0.142,26,2,2
0,0,0,10.8198,0.927,64,1,1
1,-1,-1,12.7939,0.0017,46,2,1
1,1,-2,11.6952,0.0,51,1,1
0,0,0,9.9035,0.8505,23,1,3
0,0,0,10.309,1.1638,33,1,2
0,-1,-1,11.6082,0.0029,29,2,1
0,0,0,12.0436,0.9764,31,2,2
0,-1,2,12.1007,0.0051,48,1,2
0,1,2,10.8198,0.8517,23,2,2
0,-1,-1,12.1007,0.2656,28,2,1
0,0,0,11.2898,0.7075,50,2,2
0,0,0,9.9035,0.2524,34,2,1
0,0,0,10.309,0.5926,57,2,3
0,-1,-1,11.2898,0.1299,28,1,2
0,-2,-1,12.2061,0.0026,53,1,1
0,0,0,11.6952,0.9755,42,2,2
0,0,0,11.9829,1.2665,52,2,5
0,-1,-1,13.1224,0.0006,44,2,1
0,0,0,10.8198,0.9135,22,2,2
0,0,0,10.8198,0.8745,39,2,2
0,0,0,12.2061,0.1236,41,1,1
1,0,0,10.309,0.2433,25,1,2
0,1,-2,12.1548,-0.0132,33,2,2
0,0,0,11.6952,0.1233,41,2,2
0,0,0,10.309,0.9261,39,2,3
0,-1,-1,10.309,0.1778,27,2,3
0,0,0,12.6443,0.1523,33,1,1
1,0,0,10.309,0.9468,31,2,2
1,2,0,12.9945,0.965,52,1,1
1,3,2,10.8198,0.664,27,2,1
0,0,0,11.1563,1.0227,38,1,2
0,0,0,12.4684,0.6957,31,2,1
0,-1,-1,12.6761,0.0339,46,1,1
0,0,0,12.2549,0.6122,34,2,2
0,0,0,12.5425,0.2082,29,2,1
0,0,0,11.8494,0.5983,32,1,1
0,0,0,9.9035,0.7109,22,2,3
1,-1,0,12.7367,0.705,25,1,1
0,0,0,11.1563,0.4892,39,2,3
0,1,-1,11.6952,-0.0009,50,2,1
0,0,0,11.0021,0.9628,24,2,2
0,0,0,10.309,0.9516,29,1,3
0,0,0,10.309,0.4058,29,1,2
1,0,0,11.2898,0.6059,25,1,1
0,0,0,10.8198,0.5758,49,1,2
0,0,0,11.5129,0.2012,37,1,3
0,-1,0,11.0021,1.0022,35,1,2
1,-1,5,9.2103,0.4205,23,2,2
0,-2,-1,12.5425,0.0034,41,2,1
0,-2,-2,12.4292,0.0295,47,2,3
0,0,0,10.5966,0.0418,48,1,2
0,1,2,10.309,0.9876,25,2,1
0,0,0,10.8198,0.8525,57,1,1
0,0,0,11.1563,1.0111,29,2,3
0,0,0,11.7753,0.6686,28,2,2
0,0,0,11.0021,1.014,24,2,2
0,0,0,12.2061,0.4078,29,2,2
0,0,0,11.5129,0.9082,33,2,1
1,0,0,12.1548,1.0249,30,2,2
1,8,7,9.9035,1.2083,36,1,3
1,-2,-2,12.3458,0.0017,42,1,1
0,0,0,11.4076,0.9729,26,2,2
0,0,0,12.3884,0.7961,29,2,1
1,2,0,9.9035,0.5998,23,2,2
1,2,2,9.9035,0.9696,22,2,3
0,0,0,10.8198,0.0551,24,2,1
0,0,0,12.3458,0.3163,40,2,2
0,-2,-2,12.9715,0.0066,41,2,2
0,0,0,10.8198,0.9795,34,1,2
0,0,0,12.3458,0.6232,32,1,2
0,-2,-1,12.3884,-0.001,36,2,5
1,-1,2,11.6952,0.0028,30,2,1
0,0,0,12.5425,0.9159,26,2,2
0,-1,-1,13.1224,0.0178,29,1,1
0,-2,-2,12.4684,-0.0,53,1,2
0,-1,-1,11.8494,0.0052,31,2,1
0,0,0,12.6443,0.7124,28,2,3
0,2,2,10.8198,0.9111,36,2,3
0,0,0,10.8198,0.9766,35,2,3
1,2,2,10.309,0.5023,29,2,3
0,0,0,12.2061,0.7115,43,1,1
0,0,0,11.2898,0.9142,33,2,3
0,-1,-1,12.6443,0.0203,36,2,3
0,0,0,12.3014,0.2601,26,2,2
0,0,0,11.2898,0.45,26,2,2
0,0,0,13.1224,0.1124,38,2,1
0,0,0,11.5129,0.7011,37,2,1
1,-1,-1,12.2061,0.0203,37,1,1
0,0,0,9.9035,0.44,39,1,2
0,0,0,9.9035,3.0,28,2,2
0,0,0,11.2898,0.6851,38,1,2
0,0,0,11.6082,0.3755,29,1,2
0,0,0,11.5129,0.9966,38,1,2
0,0,-1,12.8992,0.0086,30,1,5
0,-1,-1,12.6761,0.0013,40,1,1
0,0,0,12.1007,0.7728,28,1,2
0,0,0,12.1007,0.0296,27,2,2
1,0,0,10.309,1.0041,22,2,2
1,1,3,10.309,0.4773,35,1,2
0,0,0,12.3884,0.9921,42,2,1
0,2,0,11.5129,0.7683,24,2,1
0,0,0,11.4076,0.9471,50,1,2
0,0,0,9.9035,0.9678,22,1,2
1,0,0,11.0021,0.6298,28,1,2
0,2,2,11.4076,0.3197,38,1,3
0,-1,0,11.2898,0.0643,40,2,2
0,0,0,13.1224,0.3485,34,2,1
0,0,0,12.9715,0.1906,34,1,1
0,-1,-1,11.7753,0.0026,27,1,1
0,-1,-1,13.1224,0.0074,66,2,2
0,-1,-1,12.7657,0.0008,38,2,2
0,-1,-1,12.6761,0.0023,34,1,1
0,0,0,11.9829,0.8888,24,2,2
1,2,0,11.6082,0.999,25,1,1
0,0,0,11.0021,0.9601,53,2,3
0,0,0,12.4684,0.071,33,2,4
0,0,0,10.8198,0.991,47,1,1
0,0,0,12.5062,1.0171,44,1,2
0,0,0,12.2549,0.214,52,1,1
0,0,0,9.9035,0.8098,29,2,2
0,2,2,10.309,0.962,49,2,2
0,-1,-1,13.1224,0.0018,56,2,1
0,-1,-1,12.7939,0.0681,31,2,1
0,-1,-1,11.4076,0.0292,30,1,2
0,0,0,9.2103,0.7797,28,2,2
0,0,0,12.2061,0.4693,36,2,2
0,1,-2,11.0021,-0.0065,37,1,2
0,-1,-1,11.2898,0.0726,40,1,2
0,-2,-1,13.1224,0.0222,32,1,1
0,-1,0,10.8198,0.9457,21,1,2
0,0,0,10.8198,0.9081,24,2,2
0,-1,-1,12.2061,0.0226,30,2,1
0,0,0,13.0605,0.624,45,1,2
0,-1,-1,12.1007,0.0338,41,2,3
0,0,0,12.3884,0.0979,33,1,2
1,2,2,12.2061,0.0125,30,1,1
1,8,7,9.9035,1.0376,40,1,2
1,0,0,11.2898,0.1446,32,2,2
0,0,0,10.309,0.3523,54,1,2
0,-1,-1,12.2061,0.0041,35,2,1
0,1,2,11.5129,0.6646,38,2,2
1,2,2,11.1563,0.8064,30,2,3
0,1,-2,11.8494,0.0,30,1,2
0,2,2,10.309,0.8883,27,2,2
1,0,0,11.5129,0.9619,27,2,2
0,0,0,11.0021,0.7031,38,1,2
0,-1,-1,10.8198,0.1645,23,2,1
0,-2,-2,11.6952,0.0,35,2,1
0,0,0,10.8198,0.8564,23,1,3
0,0,0,12.6115,0.9783,28,1,2
0,-1,-1,12.7939,0.0069,36,2,1
0,0,0,10.5966,0.6058,36,2,2
0,-1,-1,12.1548,0.0961,40,2,2
0,0,0,10.309,0.4765,23,2,1
1,2,2,12.5425,0.0064,47,2,3
0,0,0,10.309,0.8429,23,2,2
0,-1,-1,13.1224,0.3708,32,2,1
0,-1,-1,12.4684,0.0065,32,2,1
0,0,0,11.0021,0.3392,46,2,2
1,0,0,11.1563,0.4074,36,2,3
0,2,2,10.309,0.8488,27,1,2
0,-1,-1,12.6115,0.0164,37,1,3
0,2,2,10.309,0.8721,22,2,2
1,2,2,10.5966,0.06,43,1,3
0,0,0,11.2898,0.8217,25,1,1
1,0,0,10.8198,0.9653,35,1,1
0,-1,-1,11.4076,0.0261,38,2,1
1,2,2,12.4684,0.0096,29,1,1
1,1,2,11.5129,0.2704,58,2,1
0,1,-2,12.5425,0.0,34,1,1
0,0,0,11.2898,0.2136,22,2,2
0,0,0,11.9184,0.9573,27,2,2
0,-1,0,11.4076,0.0291,39,2,2
0,-1,2,11.7753,0.0819,33,2,1
0,-1,-1,12.2549,0.0261,36,1,2
0,-1,0,12.948,0.0013,44,2,1
0,0,0,13.1224,0.2561,39,1,1
1,1,-2,12.1007,-0.0011,30,1,1
0,0,0,11.9184,0.9431,36,2,2
0,0,0,12.9945,0.1153,30,1,1
0,0,0,10.8198,0.9823,27,1,1
1,-1,-1,11.8494,0.0236,29,1,2
0,0,0,11.9184,0.7974,29,1,1
0,2,2,11.9184,0.0038,27,2,2
0,-2,-2,13.0815,0.0149,49,1,6
0,0,0,11.5129,0.9903,35,2,1
0,0,0,12.6443,0.2318,33,2,1
0,0,0,12.5425,0.2005,27,2,1
1,-1,0,11.0021,0.1717,51,1,2
0,1,-2,11.9829,-0.0012,31,2,1
0,0,0,11.4076,0.5741,48,1,2
0,-1,-1,10.8198,0.0585,28,2,1
0,0,0,12.2061,0.2274,26,2,2
0,0,0,12.3884,2.1191,67,1,2
0,-1,-1,12.2061,0.0042,32,2,1
1,-2,-2,11.5129,1.0177,23,2,2
1,2,0,10.8198,0.9073,29,2,1
0,-1,-1,12.3884,0.0073,30,2,1
0,1,-2,12.6115,-0.0,25,2,1
0,-1,2,12.7657,0.0403,43,2,3
1,1,2,10.8198,0.9684,26,2,3
0,0,0,10.8198,0.936,36,2,2
1,2,2,10.309,0.8007,25,2,2
0,-2,-2,10.8198,-0.0528,47,1,2
1,0,0,9.9035,0.3414,34,2,2
0,0,0,12.5062,1.0386,30,2,2
1,2,0,12.8479,1.0025,49,1,1
1,5,4,9.2103,0.8541,22,2,2
0,0,0,11.2898,0.0985,29,2,2
1,2,2,12.3884,0.1353,35,2,2
0,0,0,12.5425,0.7559,35,2,1
0,0,0,11.9829,0.2679,41,1,1
0,0,0,12.1007,0.6245,25,2,1
0,0,0,10.8198,0.0911,35,2,2
0,0,0,10.8198,0.6621,37,1,2
0,1,2,9.9035,0.719,22,1,2
0,0,0,9.9035,0.9178,33,1,2
0,0,0,11.8494,0.5162,27,1,1
0,-2,-2,12.7939,0.0,28,1,2
0,-1,-1,12.1007,0.1481,49,1,2
1,-2,-2,12.8739,0.0101,36,1,1
0,1,2,10.309,1.3332,33,2,3
0,-1,-1,12.2549,0.0181,35,2,1
0,0,0,9.9035,0.3064,24,1,2
0,2,2,13.017,0.0022,43,1,1
0,1,-2,10.8198,0.0,24,1,3
1,1,2,10.8198,0.9844,46,1,3
1,2,2,9.9035,0.9759,39,1,2
0,-1,-1,12.2061,0.0374,39,2,1
0,0,0,12.3458,0.3058,27,2,1
1,2,0,10.8198,0.9792,41,1,2
0,0,0,10.8198,0.8977,26,2,2
0,0,0,10.8198,1.022,57,1,1
0,0,0,9.9035,0.4906,23,1,2
0,2,2,10.5966,0.2771,47,1,1
0,-1,-1,11.5129,0.0057,26,1,1
0,0,0,11.9184,1.059,43,2,2
0,0,0,12.3884,0.0607,36,1,1
0,-2,-1,12.7939,-0.0,37,1,2
0,0,0,11.7753,1.0067,43,1,1
0,0,0,10.8198,0.2117,23,2,2
0,0,0,11.9829,0.1128,60,1,2
0,0,0,12.7367,0.1007,32,2,2
1,0,0,9.9035,0.1166,23,1,3
0,0,0,11.0021,0.3743,52,1,3
0,0,0,12.3014,1.0143,35,2,2
1,-1,-1,12.5425,0.0046,32,2,1
0,0,0,11.0021,0.982,30,1,2
1,2,0,12.3458,0.9655,42,1,1
0,0,0,11.6952,0.0276,41,2,3
0,-1,-1,12.3884,0.0014,30,2,1
0,-2,-1,12.948,0.0072,29,2,1
0,0,0,12.3458,0.2083,31,2,2
1,1,2,10.309,1.0246,26,2,1
0,0,0,12.2549,0.6413,30,2,2
0,0,0,12.4292,0.2051,29,1,1
0,0,0,11.1563,0.8293,34,2,2
0,0,0,9.9035,1.0106,43,2,2
0,0,0,11.7753,0.9521,44,1,3
0,0,0,13.039,0.7,41,1,1
0,0,0,12.0436,0.0303,29,2,2
0,-1,-1,12.2061,0.0359,31,1,2
1,0,0,11.1563,0.4542,43,1,3
1,-1,2,12.2061,0.0011,32,2,1
1,1,-2,9.9035,0.0,30,2,2
0,0,0,12.2061,0.9775,55,1,3
1,2,0,12.4292,0.95,45,1,2
0,0,0,10.8198,0.754,34,1,2
0,0,0,10.309,0.8555,25,2,2
0,-1,0,10.8198,1.0081,44,1,1
0,0,0,11.4076,0.1485,45,1,3
0,2,2,12.7939,0.0069,34,1,1
0,2,2,12.5776,0.0003,45,2,2
0,0,0,12.0436,0.9993,24,1,1
0,-1,-1,12.5776,0.1164,52,2,1
1,1,2,10.309,0.9311,39,1,3
0,-1,-1,12.4292,0.0191,25,2,1
0,0,0,12.2549,0.4979,32,1,3
1,1,-2,12.7939,0.0,30,2,1
0,0,0,11.6952,0.6519,37,2,2
1,-2,-2,12.0436,0.0,28,1,1
0,-1,3,9.9035,0.1706,55,1,3
0,0,0,11.2898,0.965,25,1,2
0,-1,-1,12.2061,0.0094,43,2,2
0,0,0,11.9184,0.2373,32,2,1
1,0,0,11.6082,0.1213,44,2,3
0,-1,-1,12.1007,0.0022,26,2,2
0,-2,-2,13.1616,0.0141,41,2,3
1,2,2,9.9035,0.6218,44,1,3
0,-1,-1,12.1007,0.0413,44,2,2
0,-1,-1,10.309,0.0498,36,1,3
0,0,0,12.8479,0.5945,31,2,1
0,-1,-1,11.9829,0.0311,42,2,1
0,-1,-1,12.3014,0.0805,32,1,1
0,0,0,12.4292,0.4978,29,1,1
0,1,-2,12.7068,-0.001,53,1,1
0,2,0,10.8198,0.4945,26,1,2
0,-1,-1,12.7367,0.0014,35,2,1
0,0,0,12.1007,0.5551,41,2,2
1,0,0,10.309,0.8991,35,1,1
0,1,2,9.2103,0.9503,45,1,3
0,-1,-1,11.6952,0.0033,37,2,2
1,1,-2,12.4292,0.0,38,2,2
0,-1,-1,12.2061,0.0114,39,2,1
1,0,0,13.1224,0.5976,32,2,1
1,1,2,11.4076,0.1041,29,2,1
0,0,0,11.2898,0.0974,38,1,3
1,2,-1,13.5144,0.0013,35,2,2
1,1,-2,12.6115,0.0,34,1,1
0,-2,-2,12.2549,0.0073,44,1,3
0,-1,-1,12.3458,0.0135,37,1,1
0,0,0,12.5062,0.5666,51,1,3
0,0,0,12.5062,0.2034,32,2,1
0,-2,-1,12.1007,0.0,30,2,1
0,-1,-1,12.5425,0.0053,30,2,2
0,0,0,10.8198,0.5851,46,1,2
1,2,2,9.9035,0.9508,26,2,2
0,0,0,12.0436,0.8189,54,2,3
0,0,0,12.6115,0.4838,39,2,2
1,1,2,9.9035,0.0532,50,1,2
1,2,0,11.6082,0.0134,31,2,2
0,1,3,11.2898,0.5917,54,1,2
0,0,0,11.2898,0.8698,23,2,1
0,0,0,11.0021,0.9799,48,2,2
0,0,0,10.309,0.6317,27,1,2
0,0,0,10.5966,0.9931,26,1,1
1,1,-1,12.1007,0.0,43,2,3
0,1,-2,12.5776,0.0,50,1,2
1,3,2,10.8198,0.5411,26,2,1
0,-1,-1,11.9184,0.0111,32,2,1
0,0,0,10.8198,1.0044,41,1,2
0,0,0,9.9035,1.0355,36,1,2
0,2,2,12.1007,0.8791,28,2,1
0,-1,-1,12.7939,0.0851,30,1,1
1,0,0,11.4076,0.9662,33,2,3
0,-2,-2,13.017,0.0465,48,1,1
0,1,-2,11.8494,0.0,29,1,1
0,-1,-1,12.8992,0.0067,27,2,1
0,-1,2,10.8198,0.0992,30,2,2
0,0,0,12.948,0.9661,50,2,2
1,0,0,12.8739,0.6308,35,2,1
0,-2,-2,12.2061,0.1996,40,2,2
0,0,0,11.7753,0.8502,29,1,1
0,-1,-1,12.7939,0.0038,36,2,1
0,0,0,12.5776,0.6778,46,1,2
0,0,0,11.6952,0.9361,24,2,2
1,0,0,10.5966,0.8806,24,2,1
0,-2,-1,13.1224,0.0102,42,1,1
0,-2,-2,11.9184,0.1082,36,2,1
1,-1,2,12.3884,0.0067,26,2,1
0,0,0,11.2898,0.1294,44,1,3
0,-1,-1,12.3014,0.0158,48,2,1
0,-2,-2,11.6082,0.0,31,2,1
0,0,0,12.3014,0.2388,52,2,2
0,1,-2,11.5129,0.0,34,2,2
0,0,0,11.1563,0.0927,42,2,3
0,1,2,10.8198,0.3069,27,2,2
0,-1,-1,12.2061,0.1725,32,2,1
0,-1,-1,12.3014,0.0013,42,1,3
0,2,0,12.2061,1.0167,42,2,3
0,-1,-1,12.7657,0.0181,43,2,1
0,2,0,11.2898,0.7356,24,2,3
0,0,0,10.8198,0.9663,56,2,2
0,-1,-1,12.2061,0.002,32,1,1
0,0,0,11.0021,0.4558,31,2,3
1,0,0,10.8198,1.0036,49,1,3
0,-1,-1,12.7939,0.0218,33,2,1
1,-1,-1,10.309,0.0059,50,2,3
0,2,3,11.4076,0.8494,32,2,2
0,1,-2,12.2061,0.0,32,2,1
0,2,0,11.5129,1.0166,51,1,6
0,0,0,12.2061,0.9814,49,2,3
1,-1,-1,12.6115,0.0065,26,2,1
0,0,0,9.2103,0.8315,30,1,3
0,0,0,12.8992,0.0173,44,1,2
1,1,2,11.7753,0.9746,34,2,3
0,-1,-1,12.1007,0.0064,50,1,2
0,0,0,12.8213,0.1714,27,2,3
